species_name,genome_file_name,cds_file_name,gff_file_name,original_name,ortho_file_name,cds_url,genome_url,proteome_url,gff_url,source
podospora_setosa,podospora_setosa_cbs_892_96_v1_0_genomic.fna,podospora_setosa_cbs_892_96_v1_0_cds_from_gff.fna,podospora_setosa_cbs_892_96_v1_0.gff,podospora_setosa_cbs_892_96_v1_0,podospora_setosa_cbs_892_96_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podbra1/download/Podbra1_GeneCatalog_CDS_20220222.fasta.gz"" --output data/MycoCosm/cds/podospora_setosa_cbs_892_96_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podbra1/download/Podbra1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podospora_setosa_cbs_892_96_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podbra1/download/Podbra1_GeneCatalog_proteins_20220222.aa.fasta.gz"" --output data/MycoCosm/proteomes/podospora_setosa_cbs_892_96_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podbra1/download/Podbra1_GeneCatalog_20220222.gff3.gz"" --output data/MycoCosm/gff/podospora_setosa_cbs_892_96_v1_0.gff_gff_download.gz",MycoCosm
podospora_fimiseda,podospora_fimiseda_cbs_990_96_v1_0_genomic.fna,podospora_fimiseda_cbs_990_96_v1_0_cds_from_gff.fna,podospora_fimiseda_cbs_990_96_v1_0.gff,podospora_fimiseda_cbs_990_96_v1_0,podospora_fimiseda_cbs_990_96_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podfim1/download/Podfim1_GeneCatalog_CDS_20220226.fasta.gz"" --output data/MycoCosm/cds/podospora_fimiseda_cbs_990_96_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podfim1/download/Podfim1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podospora_fimiseda_cbs_990_96_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podfim1/download/Podfim1_GeneCatalog_proteins_20220226.aa.fasta.gz"" --output data/MycoCosm/proteomes/podospora_fimiseda_cbs_990_96_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podfim1/download/Podfim1_GeneCatalog_20220226.gff3.gz"" --output data/MycoCosm/gff/podospora_fimiseda_cbs_990_96_v1_0.gff_gff_download.gz",MycoCosm
podospora_didyma,podospora_didyma_cbs_232_78_v1_0_genomic.fna,podospora_didyma_cbs_232_78_v1_0_cds_from_gff.fna,podospora_didyma_cbs_232_78_v1_0.gff,podospora_didyma_cbs_232_78_v1_0,podospora_didyma_cbs_232_78_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Poddi1/download/Poddi1_GeneCatalog_CDS_20171014.fasta.gz"" --output data/MycoCosm/cds/podospora_didyma_cbs_232_78_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Poddi1/download/Poddi1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podospora_didyma_cbs_232_78_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Poddi1/download/Poddi1_GeneCatalog_proteins_20171014.aa.fasta.gz"" --output data/MycoCosm/proteomes/podospora_didyma_cbs_232_78_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Poddi1/download/Poddi1_GeneCatalog_20171014.gff3.gz"" --output data/MycoCosm/gff/podospora_didyma_cbs_232_78_v1_0.gff_gff_download.gz",MycoCosm
podospora_decipiens,podospora_decipiens_psn293_v1_0_genomic.fna,podospora_decipiens_psn293_v1_0_cds_from_gff.fna,podospora_decipiens_psn293_v1_0.gff,podospora_decipiens_psn293_v1_0,podospora_decipiens_psn293_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Poddec1/download/Poddec1_GeneCatalog_CDS_20220226.fasta.gz"" --output data/MycoCosm/cds/podospora_decipiens_psn293_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Poddec1/download/Poddec1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podospora_decipiens_psn293_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Poddec1/download/Poddec1_GeneCatalog_proteins_20220226.aa.fasta.gz"" --output data/MycoCosm/proteomes/podospora_decipiens_psn293_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Poddec1/download/Poddec1_GeneCatalog_20220226.gff3.gz"" --output data/MycoCosm/gff/podospora_decipiens_psn293_v1_0.gff_gff_download.gz",MycoCosm
podospora_curvicolla,podospora_curvicolla_tep21a_v1_0_genomic.fna,podospora_curvicolla_tep21a_v1_0_cds_from_gff.fna,podospora_curvicolla_tep21a_v1_0.gff,podospora_curvicolla_tep21a_v1_0,podospora_curvicolla_tep21a_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podcur1/download/Podcur1_GeneCatalog_CDS_20151211.fasta.gz"" --output data/MycoCosm/cds/podospora_curvicolla_tep21a_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podcur1/download/Podcur1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podospora_curvicolla_tep21a_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podcur1/download/Podcur1_GeneCatalog_proteins_20151211.aa.fasta.gz"" --output data/MycoCosm/proteomes/podospora_curvicolla_tep21a_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podcur1/download/Podcur1_GeneCatalog_20151211.gff3.gz"" --output data/MycoCosm/gff/podospora_curvicolla_tep21a_v1_0.gff_gff_download.gz",MycoCosm
podospora_australis,podospora_australis_psn309_v1_0_genomic.fna,podospora_australis_psn309_v1_0_cds_from_gff.fna,podospora_australis_psn309_v1_0.gff,podospora_australis_psn309_v1_0,podospora_australis_psn309_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podaus1/download/Podaus1_GeneCatalog_CDS_20220226.fasta.gz"" --output data/MycoCosm/cds/podospora_australis_psn309_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podaus1/download/Podaus1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podospora_australis_psn309_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podaus1/download/Podaus1_GeneCatalog_proteins_20220226.aa.fasta.gz"" --output data/MycoCosm/proteomes/podospora_australis_psn309_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podaus1/download/Podaus1_GeneCatalog_20220226.gff3.gz"" --output data/MycoCosm/gff/podospora_australis_psn309_v1_0.gff_gff_download.gz",MycoCosm
podospora_appendiculata,podospora_appendiculata_cbs_314_62_v1_0_genomic.fna,podospora_appendiculata_cbs_314_62_v1_0_cds_from_gff.fna,podospora_appendiculata_cbs_314_62_v1_0.gff,podospora_appendiculata_cbs_314_62_v1_0,podospora_appendiculata_cbs_314_62_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podap1/download/Podap1_GeneCatalog_CDS_20180511.fasta.gz"" --output data/MycoCosm/cds/podospora_appendiculata_cbs_314_62_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podap1/download/Podap1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podospora_appendiculata_cbs_314_62_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podap1/download/Podap1_GeneCatalog_proteins_20180511.aa.fasta.gz"" --output data/MycoCosm/proteomes/podospora_appendiculata_cbs_314_62_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podap1/download/Podap1_GeneCatalog_20180511.gff3.gz"" --output data/MycoCosm/gff/podospora_appendiculata_cbs_314_62_v1_0.gff_gff_download.gz",MycoCosm
podosordaria_jugoyasan,podosordaria_jugoyasan_cbs_670_77_v1_0_genomic.fna,podosordaria_jugoyasan_cbs_670_77_v1_0_cds_from_gff.fna,podosordaria_jugoyasan_cbs_670_77_v1_0.gff,podosordaria_jugoyasan_cbs_670_77_v1_0,podosordaria_jugoyasan_cbs_670_77_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podjug1/download/Podjug1_GeneCatalog_CDS_20200415.fasta.gz"" --output data/MycoCosm/cds/podosordaria_jugoyasan_cbs_670_77_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podjug1/download/Podjug1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podosordaria_jugoyasan_cbs_670_77_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podjug1/download/Podjug1_GeneCatalog_proteins_20200415.aa.fasta.gz"" --output data/MycoCosm/proteomes/podosordaria_jugoyasan_cbs_670_77_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podjug1/download/Podjug1_GeneCatalog_20200415.gff3.gz"" --output data/MycoCosm/gff/podosordaria_jugoyasan_cbs_670_77_v1_0.gff_gff_download.gz",MycoCosm
pleosporaceae_sp,pleosporaceae_sp_pmi_138_v1_0_genomic.fna,pleosporaceae_sp_pmi_138_v1_0_cds_from_gff.fna,pleosporaceae_sp_pmi_138_v1_0.gff,pleosporaceae_sp_pmi_138_v1_0,pleosporaceae_sp_pmi_138_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PlePMI138_1/download/PlePMI138_1_GeneCatalog_CDS_20190917.fasta.gz"" --output data/MycoCosm/cds/pleosporaceae_sp_pmi_138_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PlePMI138_1/download/PlePMI138_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pleosporaceae_sp_pmi_138_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PlePMI138_1/download/PlePMI138_1_GeneCatalog_proteins_20190917.aa.fasta.gz"" --output data/MycoCosm/proteomes/pleosporaceae_sp_pmi_138_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PlePMI138_1/download/PlePMI138_1_GeneCatalog_20190917.gff3.gz"" --output data/MycoCosm/gff/pleosporaceae_sp_pmi_138_v1_0.gff_gff_download.gz",MycoCosm
pleospora_avicennia,pleospora_avicennia_atcc_66911_v1_0_genomic.fna,pleospora_avicennia_atcc_66911_v1_0_cds_from_gff.fna,pleospora_avicennia_atcc_66911_v1_0.gff,pleospora_avicennia_atcc_66911_v1_0,pleospora_avicennia_atcc_66911_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pleav1/download/Pleav1_GeneCatalog_CDS_20180620.fasta.gz"" --output data/MycoCosm/cds/pleospora_avicennia_atcc_66911_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pleav1/download/Pleav1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pleospora_avicennia_atcc_66911_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pleav1/download/Pleav1_GeneCatalog_proteins_20180620.aa.fasta.gz"" --output data/MycoCosm/proteomes/pleospora_avicennia_atcc_66911_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pleav1/download/Pleav1_GeneCatalog_20180620.gff3.gz"" --output data/MycoCosm/gff/pleospora_avicennia_atcc_66911_v1_0.gff_gff_download.gz",MycoCosm
plectosphaerella_cucumerina,plectosphaerella_cucumerina_rp01_v1_0_genomic.fna,plectosphaerella_cucumerina_rp01_v1_0_cds_from_gff.fna,plectosphaerella_cucumerina_rp01_v1_0.gff,plectosphaerella_cucumerina_rp01_v1_0,plectosphaerella_cucumerina_rp01_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Plecuc1/download/Plecuc1_GeneCatalog_CDS_20171208.fasta.gz"" --output data/MycoCosm/cds/plectosphaerella_cucumerina_rp01_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Plecuc1/download/Plecuc1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/plectosphaerella_cucumerina_rp01_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Plecuc1/download/Plecuc1_GeneCatalog_proteins_20171208.aa.fasta.gz"" --output data/MycoCosm/proteomes/plectosphaerella_cucumerina_rp01_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Plecuc1/download/Plecuc1_GeneCatalog_20171208.gff3.gz"" --output data/MycoCosm/gff/plectosphaerella_cucumerina_rp01_v1_0.gff_gff_download.gz",MycoCosm
plectania_melastoma,plectania_melastoma_cbs_918_72_v1_0_genomic.fna,plectania_melastoma_cbs_918_72_v1_0_cds_from_gff.fna,plectania_melastoma_cbs_918_72_v1_0.gff,plectania_melastoma_cbs_918_72_v1_0,plectania_melastoma_cbs_918_72_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Plemel1/download/Plemel1_GeneCatalog_CDS_20160326.fasta.gz"" --output data/MycoCosm/cds/plectania_melastoma_cbs_918_72_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Plemel1/download/Plemel1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/plectania_melastoma_cbs_918_72_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Plemel1/download/Plemel1_GeneCatalog_proteins_20160326.aa.fasta.gz"" --output data/MycoCosm/proteomes/plectania_melastoma_cbs_918_72_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Plemel1/download/Plemel1_GeneCatalog_20160326.gff3.gz"" --output data/MycoCosm/gff/plectania_melastoma_cbs_918_72_v1_0.gff_gff_download.gz",MycoCosm
phyllosticta_sp,phyllosticta_sp_cpc_27913_v1_0_genomic.fna,phyllosticta_sp_cpc_27913_v1_0_cds_from_gff.fna,phyllosticta_sp_cpc_27913_v1_0.gff,phyllosticta_sp_cpc_27913_v1_0,phyllosticta_sp_cpc_27913_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phycpc1/download/Phycpc1_GeneCatalog_CDS_20170406.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_sp_cpc_27913_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phycpc1/download/Phycpc1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_sp_cpc_27913_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phycpc1/download/Phycpc1_GeneCatalog_proteins_20170406.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_sp_cpc_27913_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phycpc1/download/Phycpc1_GeneCatalog_20170406.gff3.gz"" --output data/MycoCosm/gff/phyllosticta_sp_cpc_27913_v1_0.gff_gff_download.gz",MycoCosm
phyllosticta_paracitricarpa,phyllosticta_paracitricarpa_cbs_141358_v1_0_genomic.fna,phyllosticta_paracitricarpa_cbs_141358_v1_0_cds_from_gff.fna,phyllosticta_paracitricarpa_cbs_141358_v1_0.gff,phyllosticta_paracitricarpa_cbs_141358_v1_0,phyllosticta_paracitricarpa_cbs_141358_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phypa1/download/Phypa1_GeneCatalog_CDS_20201203.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_paracitricarpa_cbs_141358_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phypa1/download/Phypa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_paracitricarpa_cbs_141358_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phypa1/download/Phypa1_GeneCatalog_proteins_20201203.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_paracitricarpa_cbs_141358_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phypa1/download/Phypa1_GeneCatalog_20201203.gff3.gz"" --output data/MycoCosm/gff/phyllosticta_paracitricarpa_cbs_141358_v1_0.gff_gff_download.gz",MycoCosm
phyllosticta_citrichinaensis,phyllosticta_citrichinaensis_cbs_130529_v1_0_genomic.fna,phyllosticta_citrichinaensis_cbs_130529_v1_0_cds_from_gff.fna,phyllosticta_citrichinaensis_cbs_130529_v1_0.gff,phyllosticta_citrichinaensis_cbs_130529_v1_0,phyllosticta_citrichinaensis_cbs_130529_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcitr1/download/Phcitr1_GeneCatalog_CDS_20170113.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_citrichinaensis_cbs_130529_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcitr1/download/Phcitr1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_citrichinaensis_cbs_130529_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcitr1/download/Phcitr1_GeneCatalog_proteins_20170113.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_citrichinaensis_cbs_130529_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcitr1/download/Phcitr1_GeneCatalog_20170113.gff3.gz"" --output data/MycoCosm/gff/phyllosticta_citrichinaensis_cbs_130529_v1_0.gff_gff_download.gz",MycoCosm
