species_name,genome_file_name,cds_file_name,original_name,cds_url,genome_url,proteome_url,source
colletotrichum_paranaense,colletotrichum_paranaense_imi_384185_genomic.fna,colletotrichum_paranaense_imi_384185_cds.fna,colletotrichum_paranaense_imi_384185,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colpa1/download/Colpa1_GeneCatalog_CDS_20180729.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_paranaense_imi_384185_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colpa1/download/Colpa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_paranaense_imi_384185_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colpa1/download/Colpa1_GeneCatalog_proteins_20180729.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_paranaense_imi_384185.faa_prot_download.gz",MycoCosm
colletotrichum_navitas,colletotrichum_navitas_cbs125086_v1_0_genomic.fna,colletotrichum_navitas_cbs125086_v1_0_cds.fna,colletotrichum_navitas_cbs125086_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colna1/download/Colna1_GeneCatalog_CDS_20170406.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_navitas_cbs125086_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colna1/download/Colna1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_navitas_cbs125086_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colna1/download/Colna1_GeneCatalog_proteins_20170406.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_navitas_cbs125086_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_melonis,colletotrichum_melonis_cbs_134730_genomic.fna,colletotrichum_melonis_cbs_134730_cds.fna,colletotrichum_melonis_cbs_134730,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colme1/download/Colme1_GeneCatalog_CDS_20180731.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_melonis_cbs_134730_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colme1/download/Colme1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_melonis_cbs_134730_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colme1/download/Colme1_GeneCatalog_proteins_20180731.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_melonis_cbs_134730.faa_prot_download.gz",MycoCosm
colletotrichum_godetiae,colletotrichum_godetiae_cbs_193_32_v1_0_genomic.fna,colletotrichum_godetiae_cbs_193_32_v1_0_cds.fna,colletotrichum_godetiae_cbs_193_32_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colgo1/download/Colgo1_GeneCatalog_CDS_20160414.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_godetiae_cbs_193_32_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colgo1/download/Colgo1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_godetiae_cbs_193_32_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colgo1/download/Colgo1_GeneCatalog_proteins_20160414.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_godetiae_cbs_193_32_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_falcatum,colletotrichum_falcatum_maff306170_v1_0_genomic.fna,colletotrichum_falcatum_maff306170_v1_0_cds.fna,colletotrichum_falcatum_maff306170_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colfa1/download/Colfa1_GeneCatalog_CDS_20141228.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_falcatum_maff306170_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colfa1/download/Colfa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_falcatum_maff306170_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colfa1/download/Colfa1_GeneCatalog_proteins_20141228.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_falcatum_maff306170_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_eremochloae,colletotrichum_eremochloae_cbs129661_v1_0_genomic.fna,colletotrichum_eremochloae_cbs129661_v1_0_cds.fna,colletotrichum_eremochloae_cbs129661_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coler1/download/Coler1_GeneCatalog_CDS_20141231.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_eremochloae_cbs129661_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coler1/download/Coler1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_eremochloae_cbs129661_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coler1/download/Coler1_GeneCatalog_proteins_20141231.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_eremochloae_cbs129661_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_cuscutae,colletotrichum_cuscutae_imi_304802_genomic.fna,colletotrichum_cuscutae_imi_304802_cds.fna,colletotrichum_cuscutae_imi_304802,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colcu1/download/Colcu1_GeneCatalog_CDS_20180803.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_cuscutae_imi_304802_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colcu1/download/Colcu1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_cuscutae_imi_304802_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colcu1/download/Colcu1_GeneCatalog_proteins_20180803.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_cuscutae_imi_304802.faa_prot_download.gz",MycoCosm
colletotrichum_costaricense,colletotrichum_costaricense_imi_309622_genomic.fna,colletotrichum_costaricense_imi_309622_cds.fna,colletotrichum_costaricense_imi_309622,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colco1/download/Colco1_GeneCatalog_CDS_20180729.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_costaricense_imi_309622_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colco1/download/Colco1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_costaricense_imi_309622_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colco1/download/Colco1_GeneCatalog_proteins_20180729.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_costaricense_imi_309622.faa_prot_download.gz",MycoCosm
colletotrichum_cereale,colletotrichum_cereale_cbs_129662_v1_0_genomic.fna,colletotrichum_cereale_cbs_129662_v1_0_cds.fna,colletotrichum_cereale_cbs_129662_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colce1/download/Colce1_GeneCatalog_CDS_20161230.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_cereale_cbs_129662_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colce1/download/Colce1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_cereale_cbs_129662_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colce1/download/Colce1_GeneCatalog_proteins_20161230.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_cereale_cbs_129662_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_caudatum,colletotrichum_caudatum_cbs131602_v1_0_genomic.fna,colletotrichum_caudatum_cbs131602_v1_0_cds.fna,colletotrichum_caudatum_cbs131602_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colca1/download/Colca1_GeneCatalog_CDS_20150403.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_caudatum_cbs131602_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colca1/download/Colca1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_caudatum_cbs131602_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colca1/download/Colca1_GeneCatalog_proteins_20150403.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_caudatum_cbs131602_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_acutatum,colletotrichum_acutatum_cbs_112980_v2_0_genomic.fna,colletotrichum_acutatum_cbs_112980_v2_0_cds.fna,colletotrichum_acutatum_cbs_112980_v2_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colac2/download/Colac2_GeneCatalog_CDS_20170414.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_acutatum_cbs_112980_v2_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colac2/download/Colac2_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_acutatum_cbs_112980_v2_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colac2/download/Colac2_GeneCatalog_proteins_20170414.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_acutatum_cbs_112980_v2_0.faa_prot_download.gz",MycoCosm
cokeromyces_recurvatus,cokeromyces_recurvatus_nrrl_2243_v1_0_genomic.fna,cokeromyces_recurvatus_nrrl_2243_v1_0_cds.fna,cokeromyces_recurvatus_nrrl_2243_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cokrec1/download/Cokrec1_GeneCatalog_CDS_20170123.fasta.gz"" --output data/MycoCosm/cds/cokeromyces_recurvatus_nrrl_2243_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cokrec1/download/Cokrec1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cokeromyces_recurvatus_nrrl_2243_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cokrec1/download/Cokrec1_GeneCatalog_proteins_20170123.aa.fasta.gz"" --output data/MycoCosm/proteomes/cokeromyces_recurvatus_nrrl_2243_v1_0.faa_prot_download.gz",MycoCosm
coemansia_spiralis,coemansia_spiralis_rsa_1278_v1_0_genomic.fna,coemansia_spiralis_rsa_1278_v1_0_cds.fna,coemansia_spiralis_rsa_1278_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coespi1/download/Coespi1_GeneCatalog_CDS_20170411.fasta.gz"" --output data/MycoCosm/cds/coemansia_spiralis_rsa_1278_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coespi1/download/Coespi1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/coemansia_spiralis_rsa_1278_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coespi1/download/Coespi1_GeneCatalog_proteins_20170411.aa.fasta.gz"" --output data/MycoCosm/proteomes/coemansia_spiralis_rsa_1278_v1_0.faa_prot_download.gz",MycoCosm
coemansia_mojavensis,coemansia_mojavensis_rsa_71_v1_0_genomic.fna,coemansia_mojavensis_rsa_71_v1_0_cds.fna,coemansia_mojavensis_rsa_71_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coemoj1/download/Coemoj1_GeneCatalog_CDS_20180326.fasta.gz"" --output data/MycoCosm/cds/coemansia_mojavensis_rsa_71_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coemoj1/download/Coemoj1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/coemansia_mojavensis_rsa_71_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coemoj1/download/Coemoj1_GeneCatalog_proteins_20180326.aa.fasta.gz"" --output data/MycoCosm/proteomes/coemansia_mojavensis_rsa_71_v1_0.faa_prot_download.gz",MycoCosm
cochliobolus_victoriae,cochliobolus_victoriae_fi3_v1_0_genomic.fna,cochliobolus_victoriae_fi3_v1_0_cds.fna,cochliobolus_victoriae_fi3_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocvi1/download/Cocvi1_GeneCatalog_CDS_20120501.fasta.gz"" --output data/MycoCosm/cds/cochliobolus_victoriae_fi3_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocvi1/download/Cocvi1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cochliobolus_victoriae_fi3_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocvi1/download/Cocvi1_GeneCatalog_proteins_20120501.aa.fasta.gz"" --output data/MycoCosm/proteomes/cochliobolus_victoriae_fi3_v1_0.faa_prot_download.gz",MycoCosm
cochliobolus_sativus,cochliobolus_sativus_nd90pr_v1_0_genomic.fna,cochliobolus_sativus_nd90pr_v1_0_cds.fna,cochliobolus_sativus_nd90pr_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocsa1/download/Cocsa1_GeneCatalog_CDS_20110610.fasta.gz"" --output data/MycoCosm/cds/cochliobolus_sativus_nd90pr_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocsa1/download/Cocsa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cochliobolus_sativus_nd90pr_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocsa1/download/Cocsa1_GeneCatalog_proteins_20110610.aa.fasta.gz"" --output data/MycoCosm/proteomes/cochliobolus_sativus_nd90pr_v1_0.faa_prot_download.gz",MycoCosm
cochliobolus_miyabeanus,cochliobolus_miyabeanus_atcc_44560_v1_0_genomic.fna,cochliobolus_miyabeanus_atcc_44560_v1_0_cds.fna,cochliobolus_miyabeanus_atcc_44560_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocmi1/download/Cocmi1_GeneCatalog_CDS_20120427.fasta.gz"" --output data/MycoCosm/cds/cochliobolus_miyabeanus_atcc_44560_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocmi1/download/Cocmi1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cochliobolus_miyabeanus_atcc_44560_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Cocmi1/download/Cocmi1_GeneCatalog_proteins_20120427.aa.fasta.gz"" --output data/MycoCosm/proteomes/cochliobolus_miyabeanus_atcc_44560_v1_0.faa_prot_download.gz",MycoCosm
cochliobolus_lunatus,cochliobolus_lunatus_m118_v2_0_genomic.fna,cochliobolus_lunatus_m118_v2_0_cds.fna,cochliobolus_lunatus_m118_v2_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coclu2/download/Coclu2_GeneCatalog_CDS_20120521.fasta.gz"" --output data/MycoCosm/cds/cochliobolus_lunatus_m118_v2_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coclu2/download/Coclu2_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cochliobolus_lunatus_m118_v2_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coclu2/download/Coclu2_GeneCatalog_proteins_20120521.aa.fasta.gz"" --output data/MycoCosm/proteomes/cochliobolus_lunatus_m118_v2_0.faa_prot_download.gz",MycoCosm
cochliobolus_heterostrophus,cochliobolus_heterostrophus_pr9b_v4_0_genomic.fna,cochliobolus_heterostrophus_pr9b_v4_0_cds.fna,cochliobolus_heterostrophus_pr9b_v4_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/ChetPR9b_4/download/ChetPR9b_4_GeneCatalog_CDS_20220623.fasta.gz"" --output data/MycoCosm/cds/cochliobolus_heterostrophus_pr9b_v4_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/ChetPR9b_4/download/ChetPR9b_4_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cochliobolus_heterostrophus_pr9b_v4_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/ChetPR9b_4/download/ChetPR9b_4_GeneCatalog_proteins_20220623.aa.fasta.gz"" --output data/MycoCosm/proteomes/cochliobolus_heterostrophus_pr9b_v4_0.faa_prot_download.gz",MycoCosm
