species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
heterodoassansia_hygrophilae,heterodoassansia_hygrophilae_cbs_346_65_v1_0_genomic.fna,heterodoassansia_hygrophilae_cbs_346_65_v1_0_cds_from_gff.fna,heterodoassansia_hygrophilae_cbs_346_65_v1_0.gff,heterodoassansia_hygrophilae_cbs_346_65_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hethyg1/download/Hethyg1_GeneCatalog_CDS_20180925.fasta.gz"" --output data/MycoCosm/cds/heterodoassansia_hygrophilae_cbs_346_65_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hethyg1/download/Hethyg1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/heterodoassansia_hygrophilae_cbs_346_65_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hethyg1/download/Hethyg1_GeneCatalog_proteins_20180925.aa.fasta.gz"" --output data/MycoCosm/proteomes/heterodoassansia_hygrophilae_cbs_346_65_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hethyg1/download/Hethyg1_GeneCatalog_20180925.gff3.gz"" --output data/MycoCosm/gff/heterodoassansia_hygrophilae_cbs_346_65_v1_0.gff_gff_download.gz"
herpotrichiellaceae_sp,herpotrichiellaceae_sp_jf2_05_7f_lumpy_v1_0_genomic.fna,herpotrichiellaceae_sp_jf2_05_7f_lumpy_v1_0_cds_from_gff.fna,herpotrichiellaceae_sp_jf2_05_7f_lumpy_v1_0.gff,herpotrichiellaceae_sp_jf2_05_7f_lumpy_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/HerpoJF057F_1/download/HerpoJF057F_1_GeneCatalog_CDS_20201206.fasta.gz"" --output data/MycoCosm/cds/herpotrichiellaceae_sp_jf2_05_7f_lumpy_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/HerpoJF057F_1/download/HerpoJF057F_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/herpotrichiellaceae_sp_jf2_05_7f_lumpy_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/HerpoJF057F_1/download/HerpoJF057F_1_GeneCatalog_proteins_20201206.aa.fasta.gz"" --output data/MycoCosm/proteomes/herpotrichiellaceae_sp_jf2_05_7f_lumpy_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/HerpoJF057F_1/download/HerpoJF057F_1_GeneCatalog_20201206.gff3.gz"" --output data/MycoCosm/gff/herpotrichiellaceae_sp_jf2_05_7f_lumpy_v1_0.gff_gff_download.gz"
herpotrichia_sp,herpotrichia_sp_ak1299_v1_0_genomic.fna,herpotrichia_sp_ak1299_v1_0_cds_from_gff.fna,herpotrichia_sp_ak1299_v1_0.gff,herpotrichia_sp_ak1299_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Herpot1_1/download/Herpot1_1_GeneCatalog_CDS_20180323.fasta.gz"" --output data/MycoCosm/cds/herpotrichia_sp_ak1299_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Herpot1_1/download/Herpot1_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/herpotrichia_sp_ak1299_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Herpot1_1/download/Herpot1_1_GeneCatalog_proteins_20180323.aa.fasta.gz"" --output data/MycoCosm/proteomes/herpotrichia_sp_ak1299_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Herpot1_1/download/Herpot1_1_GeneCatalog_20180323.gff3.gz"" --output data/MycoCosm/gff/herpotrichia_sp_ak1299_v1_0.gff_gff_download.gz"
hericium_coralloides,hericium_coralloides_fp_101451_v1_0_genomic.fna,hericium_coralloides_fp_101451_v1_0_cds_from_gff.fna,hericium_coralloides_fp_101451_v1_0.gff,hericium_coralloides_fp_101451_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hercor1/download/Hercor1_GeneCatalog_CDS_20180831.fasta.gz"" --output data/MycoCosm/cds/hericium_coralloides_fp_101451_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hercor1/download/Hercor1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/hericium_coralloides_fp_101451_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hercor1/download/Hercor1_GeneCatalog_proteins_20180831.aa.fasta.gz"" --output data/MycoCosm/proteomes/hericium_coralloides_fp_101451_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hercor1/download/Hercor1_GeneCatalog_20180831.gff3.gz"" --output data/MycoCosm/gff/hericium_coralloides_fp_101451_v1_0.gff_gff_download.gz"
helicostylum_pulchrum,helicostylum_pulchrum_rsa_2064_v1_0_genomic.fna,helicostylum_pulchrum_rsa_2064_v1_0_cds_from_gff.fna,helicostylum_pulchrum_rsa_2064_v1_0.gff,helicostylum_pulchrum_rsa_2064_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Helpul1/download/Helpul1_GeneCatalog_CDS_20180613.fasta.gz"" --output data/MycoCosm/cds/helicostylum_pulchrum_rsa_2064_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Helpul1/download/Helpul1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/helicostylum_pulchrum_rsa_2064_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Helpul1/download/Helpul1_GeneCatalog_proteins_20180613.aa.fasta.gz"" --output data/MycoCosm/proteomes/helicostylum_pulchrum_rsa_2064_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Helpul1/download/Helpul1_GeneCatalog_20180613.gff3.gz"" --output data/MycoCosm/gff/helicostylum_pulchrum_rsa_2064_v1_0.gff_gff_download.gz"
hebeloma_brunneifolium,hebeloma_brunneifolium_pmi1jessy_v2_0_genomic.fna,hebeloma_brunneifolium_pmi1jessy_v2_0_cds_from_gff.fna,hebeloma_brunneifolium_pmi1jessy_v2_0.gff,hebeloma_brunneifolium_pmi1jessy_v2_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hebvel2/download/Hebvel2_GeneCatalog_CDS_20200615.fasta.gz"" --output data/MycoCosm/cds/hebeloma_brunneifolium_pmi1jessy_v2_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hebvel2/download/Hebvel2_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/hebeloma_brunneifolium_pmi1jessy_v2_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hebvel2/download/Hebvel2_GeneCatalog_proteins_20200615.aa.fasta.gz"" --output data/MycoCosm/proteomes/hebeloma_brunneifolium_pmi1jessy_v2_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hebvel2/download/Hebvel2_GeneCatalog_20200615.gff3.gz"" --output data/MycoCosm/gff/hebeloma_brunneifolium_pmi1jessy_v2_0.gff_gff_download.gz"
hanseniaspora_nectarophila,hanseniaspora_nectarophila_y1191_v1_0_genomic.fna,hanseniaspora_nectarophila_y1191_v1_0_cds_from_gff.fna,hanseniaspora_nectarophila_y1191_v1_0.gff,hanseniaspora_nectarophila_y1191_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hanne1/download/Hanne1_GeneCatalog_CDS_20201028.fasta.gz"" --output data/MycoCosm/cds/hanseniaspora_nectarophila_y1191_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hanne1/download/Hanne1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/hanseniaspora_nectarophila_y1191_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hanne1/download/Hanne1_GeneCatalog_proteins_20201028.aa.fasta.gz"" --output data/MycoCosm/proteomes/hanseniaspora_nectarophila_y1191_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Hanne1/download/Hanne1_GeneCatalog_20201028.gff3.gz"" --output data/MycoCosm/gff/hanseniaspora_nectarophila_y1191_v1_0.gff_gff_download.gz"
halteromyces_radiatus,halteromyces_radiatus_cbs_162_75_v1_0_genomic.fna,halteromyces_radiatus_cbs_162_75_v1_0_cds_from_gff.fna,halteromyces_radiatus_cbs_162_75_v1_0.gff,halteromyces_radiatus_cbs_162_75_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Halrad1/download/Halrad1_GeneCatalog_CDS_20180330.fasta.gz"" --output data/MycoCosm/cds/halteromyces_radiatus_cbs_162_75_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Halrad1/download/Halrad1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/halteromyces_radiatus_cbs_162_75_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Halrad1/download/Halrad1_GeneCatalog_proteins_20180330.aa.fasta.gz"" --output data/MycoCosm/proteomes/halteromyces_radiatus_cbs_162_75_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Halrad1/download/Halrad1_GeneCatalog_20180330.gff3.gz"" --output data/MycoCosm/gff/halteromyces_radiatus_cbs_162_75_v1_0.gff_gff_download.gz"
gyromitra_infula,gyromitra_infula_gyrinfspk_sm18_v1_0_genomic.fna,gyromitra_infula_gyrinfspk_sm18_v1_0_cds_from_gff.fna,gyromitra_infula_gyrinfspk_sm18_v1_0.gff,gyromitra_infula_gyrinfspk_sm18_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gyrinf1/download/Gyrinf1_GeneCatalog_CDS_20200207.fasta.gz"" --output data/MycoCosm/cds/gyromitra_infula_gyrinfspk_sm18_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gyrinf1/download/Gyrinf1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/gyromitra_infula_gyrinfspk_sm18_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gyrinf1/download/Gyrinf1_GeneCatalog_proteins_20200207.aa.fasta.gz"" --output data/MycoCosm/proteomes/gyromitra_infula_gyrinfspk_sm18_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gyrinf1/download/Gyrinf1_GeneCatalog_20200207.gff3.gz"" --output data/MycoCosm/gff/gyromitra_infula_gyrinfspk_sm18_v1_0.gff_gff_download.gz"
gyromitra_esculenta,gyromitra_esculenta_cbs101906_v1_0_genomic.fna,gyromitra_esculenta_cbs101906_v1_0_cds_from_gff.fna,gyromitra_esculenta_cbs101906_v1_0.gff,gyromitra_esculenta_cbs101906_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gyresc1/download/Gyresc1_GeneCatalog_CDS_20160326.fasta.gz"" --output data/MycoCosm/cds/gyromitra_esculenta_cbs101906_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gyresc1/download/Gyresc1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/gyromitra_esculenta_cbs101906_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gyresc1/download/Gyresc1_GeneCatalog_proteins_20160326.aa.fasta.gz"" --output data/MycoCosm/proteomes/gyromitra_esculenta_cbs101906_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gyresc1/download/Gyresc1_GeneCatalog_20160326.gff3.gz"" --output data/MycoCosm/gff/gyromitra_esculenta_cbs101906_v1_0.gff_gff_download.gz"
gymnopus_earleae,gymnopus_earleae_gb_263_02_v1_0_genomic.fna,gymnopus_earleae_gb_263_02_v1_0_cds_from_gff.fna,gymnopus_earleae_gb_263_02_v1_0.gff,gymnopus_earleae_gb_263_02_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gymear1/download/Gymear1_GeneCatalog_CDS_20160910.fasta.gz"" --output data/MycoCosm/cds/gymnopus_earleae_gb_263_02_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gymear1/download/Gymear1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/gymnopus_earleae_gb_263_02_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gymear1/download/Gymear1_GeneCatalog_proteins_20160910.aa.fasta.gz"" --output data/MycoCosm/proteomes/gymnopus_earleae_gb_263_02_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gymear1/download/Gymear1_GeneCatalog_20160910.gff3.gz"" --output data/MycoCosm/gff/gymnopus_earleae_gb_263_02_v1_0.gff_gff_download.gz"
gymnopilus_junonius,gymnopilus_junonius_ah_44721_v1_0_genomic.fna,gymnopilus_junonius_ah_44721_v1_0_cds_from_gff.fna,gymnopilus_junonius_ah_44721_v1_0.gff,gymnopilus_junonius_ah_44721_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gymjun1/download/Gymjun1_GeneCatalog_CDS_20160705.fasta.gz"" --output data/MycoCosm/cds/gymnopilus_junonius_ah_44721_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gymjun1/download/Gymjun1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/gymnopilus_junonius_ah_44721_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gymjun1/download/Gymjun1_GeneCatalog_proteins_20160705.aa.fasta.gz"" --output data/MycoCosm/proteomes/gymnopilus_junonius_ah_44721_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gymjun1/download/Gymjun1_GeneCatalog_20160705.gff3.gz"" --output data/MycoCosm/gff/gymnopilus_junonius_ah_44721_v1_0.gff_gff_download.gz"
gremmeniella_abietina,gremmeniella_abietina_daom_170408_v1_0_genomic.fna,gremmeniella_abietina_daom_170408_v1_0_cds_from_gff.fna,gremmeniella_abietina_daom_170408_v1_0.gff,gremmeniella_abietina_daom_170408_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Greab1/download/Greab1_GeneCatalog_CDS_20170403.fasta.gz"" --output data/MycoCosm/cds/gremmeniella_abietina_daom_170408_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Greab1/download/Greab1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/gremmeniella_abietina_daom_170408_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Greab1/download/Greab1_GeneCatalog_proteins_20170403.aa.fasta.gz"" --output data/MycoCosm/proteomes/gremmeniella_abietina_daom_170408_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Greab1/download/Greab1_GeneCatalog_20170403.gff3.gz"" --output data/MycoCosm/gff/gremmeniella_abietina_daom_170408_v1_0.gff_gff_download.gz"
graphis_scripta,graphis_scripta_cbs_132367_genomic.fna,graphis_scripta_cbs_132367_cds_from_gff.fna,graphis_scripta_cbs_132367.gff,graphis_scripta_cbs_132367,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Grascr1/download/Grascr1_GeneCatalog_CDS_20160731.fasta.gz"" --output data/MycoCosm/cds/graphis_scripta_cbs_132367_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Grascr1/download/Grascr1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/graphis_scripta_cbs_132367_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Grascr1/download/Grascr1_GeneCatalog_proteins_20160731.aa.fasta.gz"" --output data/MycoCosm/proteomes/graphis_scripta_cbs_132367.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Grascr1/download/Grascr1_GeneCatalog_20160731.gff3.gz"" --output data/MycoCosm/gff/graphis_scripta_cbs_132367.gff_gff_download.gz"
gorgonomyces_haynaldii,gorgonomyces_haynaldii_mp57_v1_0_genomic.fna,gorgonomyces_haynaldii_mp57_v1_0_cds_from_gff.fna,gorgonomyces_haynaldii_mp57_v1_0.gff,gorgonomyces_haynaldii_mp57_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gorhay1/download/Gorhay1_GeneCatalog_CDS_20180601.fasta.gz"" --output data/MycoCosm/cds/gorgonomyces_haynaldii_mp57_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gorhay1/download/Gorhay1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/gorgonomyces_haynaldii_mp57_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gorhay1/download/Gorhay1_GeneCatalog_proteins_20180601.aa.fasta.gz"" --output data/MycoCosm/proteomes/gorgonomyces_haynaldii_mp57_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gorhay1/download/Gorhay1_GeneCatalog_20180601.gff3.gz"" --output data/MycoCosm/gff/gorgonomyces_haynaldii_mp57_v1_0.gff_gff_download.gz"
